Iteration,Interval,Density
341000,14;14.5,0.00156739
341000,14.5;15,0
341000,15;15.5,0
341000,15.5;16,0
342000,0;0.5,0
342000,0.5;1,12.2777
342000,1;1.5,193.599
342000,1.5;2,110.823
342000,2;2.5,118.129
342000,2.5;3,100.236
342000,3;3.5,94.2899
342000,3.5;4,82.0222
342000,4;4.5,74.6869
342000,4.5;5,65.1255
342000,5;5.5,57.0592
342000,5.5;6,49.3292
342000,6;6.5,41.9192
342000,6.5;7,35.6379
342000,7;7.5,29.4076
342000,7.5;8,23.4931
342000,8;8.5,18.3155
342000,8.5;9,13.2921
342000,9;9.5,9.02116
342000,9.5;10,5.56219
342000,10;10.5,3.34263
342000,10.5;11,1.98972
342000,11;11.5,1.04986
342000,11.5;12,0.505992
342000,12;12.5,0.217391
342000,12.5;13,0.078313
342000,13;13.5,0.0326317
342000,13.5;14,0.0092589
342000,14;14.5,0.00156739
342000,14.5;15,0
342000,15;15.5,0
342000,15.5;16,0
343000,0;0.5,0
343000,0.5;1,13.0962
343000,1;1.5,191.388
343000,1.5;2,109.068
343000,2;2.5,123.577
343000,2.5;3,100.572
343000,3;3.5,96.275
343000,3.5;4,83.7965
343000,4;4.5,76.0423
343000,4.5;5,65.9712
343000,5;5.5,58.3401
343000,5.5;6,49.8728
343000,6;6.5,42.416
343000,6.5;7,35.3202
343000,7;7.5,29.005
343000,7.5;8,23.0931
343000,8;8.5,17.7428
343000,8.5;9,13.0677
343000,9;9.5,8.85193
343000,9.5;10,5.36803
343000,10;10.5,3.27902
343000,10.5;11,1.87268
343000,11;11.5,0.954301
343000,11.5;12,0.496771
343000,12;12.5,0.201484
343000,12.5;13,0.0822287
343000,13;13.5,0.0299124
343000,13.5;14,0.0109423
343000,14;14.5,0.000783693
343000,14.5;15,0.00146293
343000,15;15.5,0
343000,15.5;16,0
344000,0;0.5,0
344000,0.5;1,12.0048
344000,1;1.5,191.388
344000,1.5;2,110.617
344000,2;2.5,122.262
344000,2.5;3,101.034
344000,3;3.5,94.7561
344000,3.5;4,83.3445
344000,4;4.5,74.9686
344000,4.5;5,65.3369
344000,5;5.5,57.2727
344000,5.5;6,49.6756
344000,6;6.5,42.4323
344000,6.5;7,35.4529
344000,7;7.5,29.4106
344000,7.5;8,23.1037
344000,8;8.5,17.8409
344000,8.5;9,13.1072
344000,9;9.5,8.95421
344000,9.5;10,5.50361
344000,10;10.5,3.38504
344000,10.5;11,1.91812
344000,11;11.5,1.08003
344000,11.5;12,0.478329
344000,12;12.5,0.219512
344000,12.5;13,0.0753763
344000,13;13.5,0.0308188
344000,13.5;14,0.0101006
344000,14;14.5,0.00156739
344000,14.5;15,0
344000,15;15.5,0
344000,15.5;16,0
345000,0;0.5,0
345000,0.5;1,11.4592
345000,1;1.5,196.213
345000,1.5;2,107.726
345000,2;2.5,122.513
345000,2.5;3,99.9423
345000,3;3.5,95.4479
345000,3.5;4,83.3445
345000,4;4.5,75.303
345000,4.5;5,64.7449
345000,5;5.5,58.3921
345000,5.5;6,48.5306
345000,6;6.5,42.754
345000,6.5;7,34.9745
345000,7;7.5,29.0111
345000,7.5;8,23.2733
345000,8;8.5,18.1542
345000,8.5;9,13.1778
345000,9;9.5,8.82031
345000,9.5;10,5.68438
345000,10;10.5,3.39716
345000,10.5;11,1.9374
345000,11;11.5,1.02848
345000,11.5;12,0.515213
345000,12;12.5,0.216331
345000,12.5;13,0.0861443
345000,13;13.5,0.0317252
345000,13.5;14,0.00757547
345000,14;14.5,0.00235108
345000,14.5;15,0
345000,15;15.5,0
345000,15.5;16,0
346000,0;0.5,0
346000,0.5;1,14.1875
346000,1;1.5,189.579
346000,1.5;2,109.791
346000,2;2.5,118.662
346000,2.5;3,100.446
346000,3;3.5,94.0343
346000,3.5;4,81.7736
346000,4;4.5,74.6165
346000,4.5;5,64.9141
346000,5;5.5,57.1227
346000,5.5;6,49.2907
346000,6;6.5,42.0617
346000,6.5;7,35.1945
346000,7;7.5,29.3198
346000,7.5;8,23.5938
346000,8;8.5,18.2173
346000,8.5;9,13.4584
346000,9;9.5,9.05091
346000,9.5;10,5.68941
346000,10;10.5,3.43654
346000,10.5;11,1.98422
346000,11;11.5,1.03603
346000,11.5;12,0.509449
346000,12;12.5,0.212089
346000,12.5;13,0.0861443
346000,13;13.5,0.0290059
346000,13.5;14,0.0101006
346000,14;14.5,0.00313477
346000,14.5;15,0.000731467
346000,15;15.5,0
346000,15.5;16,0
347000,0;0.5,0
347000,0.5;1,11.1863
347000,1;1.5,198.223
347000,1.5;2,106.797
347000,2;2.5,121.542
347000,2.5;3,100.929
347000,3;3.5,93.9741
347000,3.5;4,83.8191
347000,4;4.5,73.9916
347000,4.5;5,66.1051
347000,5;5.5,57.2208
347000,5.5;6,49.6034
347000,6;6.5,42.1594
347000,6.5;7,35.1107
347000,7;7.5,29.2048
347000,7.5;8,23.2865
347000,8;8.5,18.2103
347000,8.5;9,13.1259
347000,9;9.5,8.91144
347000,9.5;10,5.62413
347000,10;10.5,3.37444
347000,10.5;11,1.95668
347000,11;11.5,1.03854
347000,11.5;12,0.523281
347000,12;12.5,0.206787
347000,12.5;13,0.0881022
347000,13;13.5,0.0280995
347000,13.5;14,0.00757547
347000,14;14.5,0
347000,14.5;15,0.000731467
347000,15;15.5,0
347000,15.5;16,0
348000,0;0.5,0
348000,0.5;1,14.1875
348000,1;1.5,195.61
348000,1.5;2,108.191
348000,2;2.5,122.137
348000,2.5;3,101.181
348000,3;3.5,94.8463
348000,3.5;4,83.5253
348000,4;4.5,75.8751
348000,4.5;5,65.7598
348000,5;5.5,57.2612
348000,5.5;6,49.5938
348000,6;6.5,42.4119
348000,6.5;7,35.2957
348000,7;7.5,29.5166
348000,7.5;8,23.3315
348000,8;8.5,18.437
348000,8.5;9,12.8599
348000,9;9.5,8.87238
348000,9.5;10,5.35966
348000,10;10.5,3.27751
348000,10.5;11,1.86855
348000,11;11.5,0.981962
348000,11.5;12,0.450667
348000,12;12.5,0.202545
348000,12.5;13,0.0636293
348000,13;13.5,0.0244738
348000,13.5;14,0.00505031
348000,14;14.5,0.00156739
348000,14.5;15,0.000731467
348000,15;15.5,0
348000,15.5;16,0
349000,0;0.5,0
349000,0.5;1,10.3678
349000,1;1.5,191.388
349000,1.5;2,106.539
349000,2;2.5,121.699
349000,2.5;3,99.7744
349000,3;3.5,94.3049
349000,3.5;4,82.2822
349000,4;4.5,75.3382
349000,4.5;5,64.5053
349000,5;5.5,57.4862
349000,5.5;6,49.1705
349000,6;6.5,42.5178
349000,6.5;7,35.0723
349000,7;7.5,29.3259
349000,7.5;8,23.2945
349000,8;8.5,18.2524
349000,8.5;9,13.4584
349000,9;9.5,8.95979
349000,9.5;10,5.71786
349000,10;10.5,3.43199
349000,10.5;11,1.90573
349000,11;11.5,1.04106
349000,11.5;12,0.480634
349000,12;12.5,0.230116
349000,12.5;13,0.0763552
349000,13;13.5,0.0308188
349000,13.5;14,0.00420859
349000,14;14.5,0.00313477
349000,14.5;15,0
349000,15;15.5,0
349000,15.5;16,0
350000,0;0.5,0
350000,0.5;1,11.732
350000,1;1.5,192.695
350000,1.5;2,106.023
350000,2;2.5,118.255
350000,2.5;3,96.5633
350000,3;3.5,92.1094
350000,3.5;4,81.2651
350000,4;4.5,73.0499
350000,4.5;5,63.864
350000,5;5.5,56.938
350000,5.5;6,48.319
350000,6;6.5,42.2857
350000,6.5;7,34.8104
350000,7;7.5,29.6739
350000,7.5;8,23.4269
350000,8;8.5,18.6007
350000,8.5;9,13.7847
350000,9;9.5,9.27035
350000,9.5;10,6.03757
350000,10;10.5,3.55921
350000,10.5;11,2.1288
350000,11;11.5,1.10015
350000,11.5;12,0.57169
350000,12;12.5,0.244963
350000,12.5;13,0.0929967
350000,13;13.5,0.0398832
350000,13.5;14,0.00757547
350000,14;14.5,0.00313477
350000,14.5;15,0
350000,15;15.5,0
350000,15.5;16,0
351000,0;0.5,0
351000,0.5;1,10.095
351000,1;1.5,191.086
351000,1.5;2,104.371
351000,2;2.5,118.756
351000,2.5;3,94.4646
351000,3;3.5,90.6206
351000,3.5;4,76.9029
351000,4;4.5,72.1962
351000,4.5;5,61.4961
351000,5;5.5,55.409
351000,5.5;6,48.3959
351000,6;6.5,42.0983
351000,6.5;7,35.1596
351000,7;7.5,29.795
351000,7.5;8,24.309
351000,8;8.5,19.2318
351000,8.5;9,14.0985
351000,9;9.5,9.59951
351000,9.5;10,6.18654
351000,10;10.5,3.70916
351000,10.5;11,2.15221
351000,11;11.5,1.20451
351000,11.5;12,0.549791
351000,12;12.5,0.256627
351000,12.5;13,0.0978913
351000,13;13.5,0.035351
351000,13.5;14,0.00841719
351000,14;14.5,0.00156739
351000,14.5;15,0.000731467
351000,15;15.5,0
351000,15.5;16,0
352000,0;0.5,0
352000,0.5;1,12.2777
352000,1;1.5,188.674
352000,1.5;2,102.203
352000,2;2.5,119.1
352000,2.5;3,94.8843
352000,3;3.5,90.771
352000,3.5;4,78.8467
352000,4;4.5,71.1401
352000,4.5;5,62.7082
352000,5;5.5,55.4032
352000,5.5;6,48.2516
352000,6;6.5,41.6463
352000,6.5;7,35.2399
352000,7;7.5,29.6891
352000,7.5;8,24.2189
352000,8;8.5,18.9466
352000,8.5;9,14.2232
352000,9;9.5,9.60695
352000,9.5;10,6.14302
352000,10;10.5,3.70461
352000,10.5;11,2.22519
352000,11;11.5,1.16176
352000,11.5;12,0.588979
352000,12;12.5,0.257688
352000,12.5;13,0.100828
352000,13;13.5,0.0371639
352000,13.5;14,0.0159927
352000,14;14.5,0.00235108
352000,14.5;15,0
352000,15;15.5,0
352000,15.5;16,0
353000,0;0.5,0
353000,0.5;1,11.1863
353000,1;1.5,189.679
353000,1.5;2,100.913
353000,2;2.5,115.437
353000,2.5;3,93.5831
353000,3;3.5,89.7032
353000,3.5;4,77.095
353000,4;4.5,70.7176
353000,4.5;5,61.8555
353000,5;5.5,54.6878
353000,5.5;6,47.8619
353000,6;6.5,41.4672
353000,6.5;7,35.0897
353000,7;7.5,29.4772
353000,7.5;8,24.1474
353000,8;8.5,19.3651
353000,8.5;9,14.5141
353000,9;9.5,9.80965
353000,9.5;10,6.49787
353000,10;10.5,3.82578
353000,10.5;11,2.32433
353000,11;11.5,1.26737
353000,11.5;12,0.646609
353000,12;12.5,0.31071
353000,12.5;13,0.104744
353000,13;13.5,0.0407896
353000,13.5;14,0.0117841
353000,14;14.5,0.00470216
353000,14.5;15,0
353000,15;15.5,0
353000,15.5;16,0
354000,0;0.5,0
354000,0.5;1,11.732
354000,1;1.5,189.177
354000,1.5;2,102.874
354000,2;2.5,116.908
354000,2.5;3,95.7868
354000,3;3.5,88.1844
354000,3.5;4,79.31
354000,4;4.5,70.2863
354000,4.5;5,62.2713
354000,5;5.5,55.2936
354000,5.5;6,48.0303
354000,6;6.5,41.231
354000,6.5;7,35.198
354000,7;7.5,29.7466
354000,7.5;8,23.8534
354000,8;8.5,19.3043
354000,8.5;9,14.1192
354000,9;9.5,9.90449
354000,9.5;10,6.2719
354000,10;10.5,3.88636
354000,10.5;11,2.30092
354000,11;11.5,1.26486
354000,11.5;12,0.599352
354000,12;12.5,0.257688
354000,12.5;13,0.0988702
354000,13;13.5,0.0380703
354000,13.5;14,0.0117841
354000,14;14.5,0.000783693
354000,14.5;15,0.000731467
354000,15;15.5,0
354000,15.5;16,0
355000,0;0.5,0
355000,0.5;1,10.095
355000,1;1.5,187.468
355000,1.5;2,104.681
355000,2;2.5,115.343
355000,2.5;3,95.7658
355000,3;3.5,87.9438
355000,3.5;4,78.3833
355000,4;4.5,69.7935
355000,4.5;5,61.9753
355000,5;5.5,54.9416
355000,5.5;6,47.7561
355000,6;6.5,41.6748
355000,6.5;7,35.1316
355000,7;7.5,30.3096
355000,7.5;8,24.1183
355000,8;8.5,19.4679
355000,8.5;9,14.1567
355000,9;9.5,9.89147
355000,9.5;10,6.29534
355000,10;10.5,3.78488
355000,10.5;11,2.23482
355000,11;11.5,1.2284
355000,11.5;12,0.614336
355000,12;12.5,0.267232
355000,12.5;13,0.10768
355000,13;13.5,0.0326317
355000,13.5;14,0.0117841
355000,14;14.5,0.000783693
355000,14.5;15,0.00146293
355000,15;15.5,0
355000,15.5;16,0
356000,0;0.5,0
356000,0.5;1,10.6406
356000,1;1.5,190.081
356000,1.5;2,106.384
356000,2;2.5,118.223
356000,2.5;3,96.1646
356000,3;3.5,91.5229
356000,3.5;4,78.8467
356000,4;4.5,72.3458
356000,4.5;5,63.2861
356000,5;5.5,55.9571
356000,5.5;6,48.1506
356000,6;6.5,42.1716
356000,6.5;7,35.1002
356000,7;7.5,29.5953
356000,7.5;8,24.0759
356000,8;8.5,18.8111
356000,8.5;9,13.9447
356000,9;9.5,9.52884
356000,9.5;10,5.9522
356000,10;10.5,3.7758
356000,10.5;11,2.10952
356000,11;11.5,1.12152
356000,11.5;12,0.554401
356000,12;12.5,0.246023
356000,12.5;13,0.0978913
356000,13;13.5,0.0371639
356000,13.5;14,0.0101006
356000,14;14.5,0.000783693
356000,14.5;15,0
356000,15;15.5,0
356000,15.5;16,0
357000,0;0.5,0
357000,0.5;1,11.4592
357000,1;1.5,191.187
357000,1.5;2,105.765
357000,2;2.5,117.034
357000,2.5;3,98.4522
357000,3;3.5,90.1694
357000,3.5;4,79.9994
357000,4;4.5,70.832
357000,4.5;5,63.0324
357000,5;5.5,55.4494
357000,5.5;6,48.6557
357000,6;6.5,41.6952
357000,6.5;7,35.2748
357000,7;7.5,29.8374
357000,7.5;8,23.8905
357000,8;8.5,18.9209
357000,8.5;9,13.8096
357000,9;9.5,9.61438
357000,9.5;10,5.94048
357000,10;10.5,3.76974
357000,10.5;11,2.17837
357000,11;11.5,1.16553
357000,11.5;12,0.580911
357000,12;12.5,0.267232
357000,12.5;13,0.106702
357000,13;13.5,0.0380703
357000,13.5;14,0.0143092
357000,14;14.5,0.00313477
357000,14.5;15,0
357000,15;15.5,0
357000,15.5;16,0
358000,0;0.5,0
358000,0.5;1,8.45795
358000,1;1.5,193.599
358000,1.5;2,105.765
358000,2;2.5,118.474
358000,2.5;3,97.4868
358000,3;3.5,89.9438
358000,3.5;4,79.5699
358000,4;4.5,71.7033
358000,4.5;5,63.8711
358000,5;5.5,55.7956
358000,5.5;6,48.1169
358000,6;6.5,42.3386
358000,6.5;7,35.2888
358000,7;7.5,29.8374
358000,7.5;8,23.8507
358000,8;8.5,19.0355
358000,8.5;9,13.7285
358000,9;9.5,9.50838
358000,9.5;10,5.80825
358000,10;10.5,3.75005
358000,10.5;11,2.09988
358000,11;11.5,1.12404
358000,11.5;12,0.575148
358000,12;12.5,0.241781
358000,12.5;13,0.101807
358000,13;13.5,0.0317252
358000,13.5;14,0.0126258
358000,14;14.5,0.00156739
358000,14.5;15,0.000731467
358000,15;15.5,0
358000,15.5;16,0
359000,0;0.5,0
359000,0.5;1,10.095
359000,1;1.5,193.8
359000,1.5;2,103.7
359000,2;2.5,119.664
359000,2.5;3,96.5633
359000,3;3.5,91.4928
359000,3.5;4,80.6435
359000,4;4.5,71.8618
359000,4.5;5,64.6322
359000,5;5.5,54.9186
359000,5.5;6,50.022
359000,6;6.5,41.0151
359000,6.5;7,35.5017
359000,7;7.5,29.5468
359000,7.5;8,23.4772
359000,8;8.5,18.7292
359000,8.5;9,13.7556
359000,9;9.5,9.31684
359000,9.5;10,6.01078
359000,10;10.5,3.70764
359000,10.5;11,2.11641
359000,11;11.5,1.22462
359000,11.5;12,0.560164
359000,12;12.5,0.248144
359000,12.5;13,0.111596
359000,13;13.5,0.0326317
359000,13.5;14,0.0134675
359000,14;14.5,0.00391846
359000,14.5;15,0
359000,15;15.5,0
359000,15.5;16,0
360000,0;0.5,0
360000,0.5;1,7.3666
360000,1;1.5,191.187
360000,1.5;2,102.255
360000,2;2.5,118.662
360000,2.5;3,94.9683
360000,3;3.5,90.8913
360000,3.5;4,80.2254
360000,4;4.5,71.7913
360000,4.5;5,63.5469
360000,5;5.5,55.6744
360000,5.5;6,48.2083
360000,6;6.5,41.6463
360000,6.5;7,35.1561
360000,7;7.5,29.4772
360000,7.5;8,23.6547
360000,8;8.5,18.7082
360000,8.5;9,14.0029
360000,9;9.5,9.6367
360000,9.5;10,6.25517
360000,10;10.5,3.74853
360000,10.5;11,2.2004
360000,11;11.5,1.19571
360000,11.5;12,0.614336
360000,12;12.5,0.267232
360000,12.5;13,0.102786
360000,13;13.5,0.0407896
360000,13.5;14,0.0109423
360000,14;14.5,0.00470216
360000,14.5;15,0.000731467
360000,15;15.5,0
360000,15.5;16,0
361000,0;0.5,0
361000,0.5;1,7.91227
361000,1;1.5,189.277
361000,1.5;2,104.681
361000,2;2.5,114.811
361000,2.5;3,95.2621
361000,3;3.5,89.207
361000,3.5;4,78.8015
361000,4;4.5,70.568
361000,4.5;5,62.8915
361000,5;5.5,55.2994
361000,5.5;6,47.6695
361000,6;6.5,40.9663
361000,6.5;7,34.9466
361000,7;7.5,29.3107
361000,7.5;8,23.9328
361000,8;8.5,18.9911
361000,8.5;9,14.3187
361000,9;9.5,9.81523
361000,9.5;10,6.38238
361000,10;10.5,3.97875
361000,10.5;11,2.36013
361000,11;11.5,1.33778
361000,11.5;12,0.650067
361000,12;12.5,0.299045
361000,12.5;13,0.119427
361000,13;13.5,0.0398832
361000,13.5;14,0.0126258
361000,14;14.5,0.00235108
361000,14.5;15,0.00146293
361000,15;15.5,0
361000,15.5;16,0
362000,0;0.5,0
362000,0.5;1,9.5493
362000,1;1.5,191.489
362000,1.5;2,106.281
362000,2;2.5,117.19
362000,2.5;3,97.13
362000,3;3.5,90.6356
362000,3.5;4,79.8073
362000,4;4.5,71.9762
362000,4.5;5,62.6518
362000,5;5.5,55.6513
362000,5.5;6,47.9774
362000,6;6.5,41.4061
362000,6.5;7,35.2119
362000,7;7.5,29.4379
362000,7.5;8,23.8163
362000,8;8.5,18.8555
362000,8.5;9,14.192
362000,9;9.5,9.46003
362000,9.5;10,6.14302
362000,10;10.5,3.82578
362000,10.5;11,2.22519
362000,11;11.5,1.19068
362000,11.5;12,0.62471
362000,12;12.5,0.252386
362000,12.5;13,0.114533
362000,13;13.5,0.0398832
362000,13.5;14,0.0134675
362000,14;14.5,0.000783693
362000,14.5;15,0.00146293
362000,15;15.5,0
362000,15.5;16,0
363000,0;0.5,0
363000,0.5;1,10.6406
363000,1;1.5,190.785
363000,1.5;2,106.694
363000,2;2.5,117.159
363000,2.5;3,96.1856
363000,3;3.5,89.3273
363000,3.5;4,78.6094
363000,4;4.5,70.6648
363000,4.5;5,62.2431
363000,5;5.5,54.9532
363000,5.5;6,47.9341
363000,6;6.5,41.6626
363000,6.5;7,35.4878
363000,7;7.5,29.5801
363000,7.5;8,24.007
363000,8;8.5,19.0285
363000,8.5;9,14.1712
363000,9;9.5,9.80779
363000,9.5;10,6.22336
363000,10;10.5,3.84698
363000,10.5;11,2.1646
363000,11;11.5,1.26863
363000,11.5;12,0.599352
363000,12;12.5,0.249204
363000,12.5;13,0.116491
363000,13;13.5,0.0389767
363000,13.5;14,0.0168344
363000,14;14.5,0.000783693
363000,14.5;15,0.000731467
363000,15;15.5,0
363000,15.5;16,0
364000,0;0.5,0
364000,0.5;1,7.09376
364000,1;1.5,196.012
364000,1.5;2,105.3
364000,2;2.5,118.662
364000,2.5;3,94.9473
364000,3;3.5,91.1469
364000,3.5;4,79.5247
364000,4;4.5,71.0344
364000,4.5;5,62.969
364000,5;5.5,55.986
364000,5.5;6,48.1794
364000,6;6.5,41.7074
364000,6.5;7,35.1002
364000,7;7.5,29.5589
364000,7.5;8,23.9964
364000,8;8.5,18.9116
364000,8.5;9,14.034
364000,9;9.5,9.56789
364000,9.5;10,6.15474
364000,10;10.5,3.76822
364000,10.5;11,2.18938
364000,11;11.5,1.18313
364000,11.5;12,0.542875
364000,12;12.5,0.260869
364000,12.5;13,0.0832076
364000,13;13.5,0.0398832
364000,13.5;14,0.00841719
364000,14;14.5,0.00235108
364000,14.5;15,0.000731467
364000,15;15.5,0
364000,15.5;16,0
365000,0;0.5,0
365000,0.5;1,9.27646
365000,1;1.5,195.61
365000,1.5;2,104.474
365000,2;2.5,116.783
365000,2.5;3,94.9263
365000,3;3.5,89.5679
365000,3.5;4,76.8012
365000,4;4.5,69.8903
365000,4.5;5,62.2854
365000,5;5.5,54.457
365000,5.5;6,47.7176
365000,6;6.5,41.0925
365000,6.5;7,35.4389
365000,7;7.5,29.8646
365000,7.5;8,24.0256
365000,8;8.5,19.1921
365000,8.5;9,14.2107
365000,9;9.5,10.0309
365000,9.5;10,6.2853
365000,10;10.5,4.01964
365000,10.5;11,2.28026
365000,11;11.5,1.25857
365000,11.5;12,0.62471
365000,12;12.5,0.268292
365000,12.5;13,0.116491
365000,13;13.5,0.0426025
365000,13.5;14,0.0143092
365000,14;14.5,0.00470216
365000,14.5;15,0.000731467
365000,15;15.5,0
365000,15.5;16,0
366000,0;0.5,0
366000,0.5;1,8.45795
366000,1;1.5,192.192
366000,1.5;2,102.616
366000,2;2.5,115.625
366000,2.5;3,93.3732
366000,3;3.5,86.7858
366000,3.5;4,76.1118
366000,4;4.5,68.9046
366000,4.5;5,60.5587
366000,5;5.5,54.0704
366000,5.5;6,47.251
366000,6;6.5,41.1495
366000,6.5;7,35.3795
366000,7;7.5,30.022
366000,7.5;8,24.5235
366000,8;8.5,19.662
366000,8.5;9,14.5868
366000,9;9.5,10.2281
366000,9.5;10,6.41083
366000,10;10.5,4.13626
366000,10.5;11,2.30918
366000,11;11.5,1.30635
366000,11.5;12,0.63393
366000,12;12.5,0.288441
366000,12.5;13,0.115512
366000,13;13.5,0.0362574
366000,13.5;14,0.0151509
366000,14;14.5,0.00156739
366000,14.5;15,0
366000,15;15.5,0
366000,15.5;16,0
367000,0;0.5,0
367000,0.5;1,9.27646
367000,1;1.5,193.097
367000,1.5;2,100.345
367000,2;2.5,119.413
367000,2.5;3,92.114
367000,3;3.5,89.0716
367000,3.5;4,75.9988
367000,4;4.5,68.7461
367000,4.5;5,60.4037
367000,5;5.5,53.7819
367000,5.5;6,46.7699
367000,6;6.5,41.573
367000,6.5;7,34.7196
367000,7;7.5,30.3489
367000,7.5;8,24.1845
367000,8;8.5,19.6503
367000,8.5;9,14.4808
367000,9;9.5,10.375
367000,9.5;10,6.52298
367000,10;10.5,3.98783
367000,10.5;11,2.45652
367000,11;11.5,1.30635
367000,11.5;12,0.648914
367000,12;12.5,0.28632
367000,12.5;13,0.125301
367000,13;13.5,0.0371639
367000,13.5;14,0.0134675
367000,14;14.5,0.00470216
367000,14.5;15,0.000731467
367000,15;15.5,0
367000,15.5;16,0
368000,0;0.5,0
368000,0.5;1,7.3666
368000,1;1.5,194.906
368000,1.5;2,104.474
368000,2;2.5,115.875
368000,2.5;3,95.2201
368000,3;3.5,87.628
368000,3.5;4,76.6543
368000,4;4.5,68.3589
368000,4.5;5,60.5869
368000,5;5.5,53.2453
368000,5.5;6,46.8998
368000,6;6.5,41.3206
368000,6.5;7,35.2399
368000,7;7.5,29.9887
368000,7.5;8,24.701
368000,8;8.5,19.7461
368000,8.5;9,14.7344
368000,9;9.5,10.1388
368000,9.5;10,6.47779
368000,10;10.5,3.97117
368000,10.5;11,2.36839
368000,11;11.5,1.24474
368000,11.5;12,0.640846
368000,12;12.5,0.269353
368000,12.5;13,0.105723
368000,13;13.5,0.0344445
368000,13.5;14,0.0117841
368000,14;14.5,0.00156739
368000,14.5;15,0.000731467
368000,15;15.5,0
368000,15.5;16,0
369000,0;0.5,0
369000,0.5;1,10.9135
369000,1;1.5,198.123
369000,1.5;2,101.687
369000,2;2.5,116.877
369000,2.5;3,90.2041
369000,3;3.5,85.6579
369000,3.5;4,73.2527
369000,4;4.5,66.0266
369000,4.5;5,58.367
369000,5;5.5,52.4894
369000,5.5;6,46.1301
369000,6;6.5,41.288
369000,6.5;7,35.2259
369000,7;7.5,30.7515
369000,7.5;8,24.7381
369000,8;8.5,20.5549
369000,8.5;9,14.9609
369000,9;9.5,10.4866
369000,9.5;10,6.78912
369000,10;10.5,4.13172
369000,10.5;11,2.50609
369000,11;11.5,1.38682
369000,11.5;12,0.677729
369000,12;12.5,0.323435
369000,12.5;13,0.111596
369000,13;13.5,0.0516668
369000,13.5;14,0.0185178
369000,14;14.5,0.00313477
369000,14.5;15,0.000731467
369000,15;15.5,0
369000,15.5;16,0
370000,0;0.5,0
370000,0.5;1,8.18511
370000,1;1.5,195.308
370000,1.5;2,103.287
370000,2;2.5,117.942
370000,2.5;3,92.093
370000,3;3.5,88.1844
370000,3.5;4,74.88
370000,4;4.5,67.0739
370000,4.5;5,59.7131
370000,5;5.5,52.7779
370000,5.5;6,46.9864
370000,6;6.5,41.5853
370000,6.5;7,35.2713
370000,7;7.5,30.9331
370000,7.5;8,24.3938
370000,8;8.5,19.9986
370000,8.5;9,14.7282
370000,9;9.5,10.1314
370000,9.5;10,6.62006
370000,10;10.5,3.9015
370000,10.5;11,2.46616
370000,11;11.5,1.27995
370000,11.5;12,0.645456
370000,12;12.5,0.289501
370000,12.5;13,0.112575
370000,13;13.5,0.0398832
370000,13.5;14,0.0151509
370000,14;14.5,0.00470216
370000,14.5;15,0
370000,15;15.5,0
370000,15.5;16,0
371000,0;0.5,0
371000,0.5;1,8.73079
371000,1;1.5,199.832
371000,1.5;2,105.197
371000,2;2.5,118.505
371000,2.5;3,95.388
371000,3;3.5,88.3498
371000,3.5;4,76.6317
371000,4;4.5,67.998
371000,4.5;5,60.4389
371000,5;5.5,53.7472
371000,5.5;6,46.6785
371000,6;6.5,41.6504
371000,6.5;7,35.6309
371000,7;7.5,30.4458
371000,7.5;8,24.7514
371000,8;8.5,19.6129
371000,8.5;9,14.3208
371000,9;9.5,10.0626
371000,9.5;10,6.42255
371000,10;10.5,3.93634
371000,10.5;11,2.20178
371000,11;11.5,1.2284
371000,11.5;12,0.578606
371000,12;12.5,0.277836
371000,12.5;13,0.09006
371000,13;13.5,0.0380703
371000,13.5;14,0.00673375
371000,14;14.5,0.00470216
371000,14.5;15,0
371000,15;15.5,0
371000,15.5;16,0
372000,0;0.5,0
372000,0.5;1,5.72958
372000,1;1.5,195.71
372000,1.5;2,103.442
372000,2;2.5,117.159
372000,2.5;3,92.9535
372000,3;3.5,87.1467
372000,3.5;4,74.2585
372000,4;4.5,68.3853
372000,4.5;5,58.6982
372000,5;5.5,53.4011
372000,5.5;6,46.1974
372000,6;6.5,41.1169
372000,6.5;7,35.1945
372000,7;7.5,30.3096
372000,7.5;8,24.7593
372000,8;8.5,19.9144
372000,8.5;9,15.0149
372000,9;9.5,10.3155
372000,9.5;10,6.74895
372000,10;10.5,4.09537
372000,10.5;11,2.44412
372000,11;11.5,1.30258
372000,11.5;12,0.627015
372000,12;12.5,0.279957
372000,12.5;13,0.106702
372000,13;13.5,0.0371639
372000,13.5;14,0.00841719
372000,14;14.5,0.00470216
372000,14.5;15,0
372000,15;15.5,0
372000,15.5;16,0
373000,0;0.5,0
373000,0.5;1,7.3666
373000,1;1.5,195.509
373000,1.5;2,104.32
373000,2;2.5,116.032
373000,2.5;3,93.9399
373000,3;3.5,84.8609
373000,3.5;4,74.5071
373000,4;4.5,66.9507
373000,4.5;5,58.4586
373000,5;5.5,52.7606
373000,5.5;6,46.3033
373000,6;6.5,41.5445
373000,6.5;7,35.1596
373000,7;7.5,30.585
373000,7.5;8,24.55
373000,8;8.5,20.1646
373000,8.5;9,15.0295
373000,9;9.5,10.3694
373000,9.5;10,6.87449
373000,10;10.5,4.19533
373000,10.5;11,2.40006
373000,11;11.5,1.31641
373000,11.5;12,0.631625
373000,12;12.5,0.284199
373000,12.5;13,0.104744
373000,13;13.5,0.0407896
373000,13.5;14,0.0126258
373000,14;14.5,0.00391846
